timestamp,P_aeration_kw,P_pumps_kw,P_total_kw,generation_method
2023-01-03 08:00:00,1416.1447275593794,750.0,2166.144727559379,QSDsan-BSM1
2023-01-03 09:00:00,1472.9911133691444,750.0,2222.9911133691444,QSDsan-BSM1
2023-01-03 10:00:00,1313.950021460745,750.0,2063.950021460745,QSDsan-BSM1
2023-01-03 11:00:00,1310.944146119688,750.0,2060.944146119688,QSDsan-BSM1
2023-01-03 12:00:00,1147.682494064598,750.0,1897.682494064598,QSDsan-BSM1
2023-01-03 13:00:00,1176.1923257808205,750.0,1926.1923257808205,QSDsan-BSM1
2023-01-03 14:00:00,1201.9181917431117,750.0,1951.9181917431117,QSDsan-BSM1
2023-01-03 15:00:00,1250.23206617766,750.0,2000.23206617766,QSDsan-BSM1
2023-01-03 16:00:00,1306.6947772556903,750.0,2056.6947772556905,QSDsan-BSM1
2023-01-03 17:00:00,1373.467852456355,750.0,2123.467852456355,QSDsan-BSM1
2023-01-03 18:00:00,1384.4185478856705,750.0,2134.4185478856707,QSDsan-BSM1
2023-01-03 19:00:00,1403.6284808106643,750.0,2153.6284808106643,QSDsan-BSM1
2023-01-03 20:00:00,1435.1650824175997,750.0,2185.1650824175995,QSDsan-BSM1
2023-01-03 21:00:00,1342.0899601070648,750.0,2092.089960107065,QSDsan-BSM1
2023-01-03 22:00:00,1246.4211862781412,750.0,1996.4211862781412,QSDsan-BSM1
2023-01-03 23:00:00,1216.9857710862518,750.0,1966.9857710862518,QSDsan-BSM1
2023-01-04 00:00:00,1092.390963062306,750.0,1842.390963062306,QSDsan-BSM1
2023-01-04 01:00:00,1096.141527733169,750.0,1846.141527733169,QSDsan-BSM1
2023-01-04 02:00:00,1040.0642270714247,750.0,1800.0,QSDsan-BSM1
2023-01-04 03:00:00,1052.1728357310458,750.0,1802.1728357310458,QSDsan-BSM1
2023-01-04 04:00:00,1044.9465840569583,750.0,1800.0,QSDsan-BSM1
2023-01-04 05:00:00,1154.4070033599803,750.0,1904.4070033599803,QSDsan-BSM1
2023-01-04 06:00:00,1289.0949112913083,750.0,2039.0949112913083,QSDsan-BSM1
2023-01-04 07:00:00,1359.131986376417,750.0,2109.131986376417,QSDsan-BSM1
2023-01-04 08:00:00,1445.788527057112,750.0,2195.7885270571123,QSDsan-BSM1
2023-01-04 09:00:00,1387.0799331337453,750.0,2137.0799331337453,QSDsan-BSM1
2023-01-04 10:00:00,1334.4080026717188,750.0,2084.408002671719,QSDsan-BSM1
2023-01-04 11:00:00,1257.2707422201631,750.0,2007.2707422201631,QSDsan-BSM1
2023-01-04 12:00:00,1167.4762277870416,750.0,1917.4762277870416,QSDsan-BSM1
2023-01-04 13:00:00,1209.3726188984917,750.0,1959.3726188984917,QSDsan-BSM1
2023-01-04 14:00:00,1176.9394653599443,750.0,1926.9394653599443,QSDsan-BSM1
2023-01-04 15:00:00,1227.598497988555,750.0,1977.598497988555,QSDsan-BSM1
2023-01-04 16:00:00,1297.8043782310738,750.0,2047.8043782310738,QSDsan-BSM1
2023-01-04 17:00:00,1359.9403387177647,750.0,2109.9403387177645,QSDsan-BSM1
2023-01-04 18:00:00,1425.342651384165,750.0,2175.342651384165,QSDsan-BSM1
2023-01-04 19:00:00,1418.5489397864833,750.0,2168.548939786483,QSDsan-BSM1
2023-01-04 20:00:00,1384.2744484684772,750.0,2134.274448468477,QSDsan-BSM1
2023-01-04 21:00:00,1346.9005932024465,750.0,2096.9005932024465,QSDsan-BSM1
2023-01-04 22:00:00,1230.2889991524994,750.0,1980.2889991524994,QSDsan-BSM1
2023-01-04 23:00:00,1204.757461350469,750.0,1954.757461350469,QSDsan-BSM1
2023-01-05 00:00:00,1076.5721251598338,750.0,1826.5721251598338,QSDsan-BSM1
2023-01-05 01:00:00,1036.6617036726504,750.0,1800.0,QSDsan-BSM1
2023-01-05 02:00:00,1050.6431065338081,750.0,1800.6431065338081,QSDsan-BSM1
2023-01-05 03:00:00,988.6164957636521,750.0,1800.0,QSDsan-BSM1
2023-01-05 04:00:00,1047.2027497724928,750.0,1800.0,QSDsan-BSM1
2023-01-05 05:00:00,1200.3508082100223,750.0,1950.3508082100223,QSDsan-BSM1
2023-01-05 06:00:00,1250.168953714834,750.0,2000.168953714834,QSDsan-BSM1
2023-01-05 07:00:00,1401.384283005631,750.0,2151.384283005631,QSDsan-BSM1
2023-01-05 08:00:00,1390.5660523372053,750.0,2140.5660523372053,QSDsan-BSM1
2023-01-05 09:00:00,1405.7288646961701,750.0,2155.72886469617,QSDsan-BSM1
2023-01-05 10:00:00,1311.3008676548773,750.0,2061.300867654877,QSDsan-BSM1
2023-01-05 11:00:00,1259.3294849359775,750.0,2009.3294849359775,QSDsan-BSM1
2023-01-05 12:00:00,1249.2569236806642,750.0,1999.2569236806642,QSDsan-BSM1
2023-01-05 13:00:00,1121.128685873291,750.0,1871.128685873291,QSDsan-BSM1
2023-01-05 14:00:00,1213.4218916010973,750.0,1963.4218916010973,QSDsan-BSM1
2023-01-05 15:00:00,1236.946189429016,750.0,1986.946189429016,QSDsan-BSM1
2023-01-05 16:00:00,1255.160725910566,750.0,2005.160725910566,QSDsan-BSM1
2023-01-05 17:00:00,1284.606483537259,750.0,2034.606483537259,QSDsan-BSM1
2023-01-05 18:00:00,1401.9977383854982,750.0,2151.9977383854985,QSDsan-BSM1
2023-01-05 19:00:00,1401.7005073916828,750.0,2151.7005073916825,QSDsan-BSM1
2023-01-05 20:00:00,1410.8994233896253,750.0,2160.8994233896256,QSDsan-BSM1
2023-01-05 21:00:00,1351.335320094861,750.0,2101.335320094861,QSDsan-BSM1
2023-01-05 22:00:00,1362.2110356679475,750.0,2112.2110356679477,QSDsan-BSM1
2023-01-05 23:00:00,1253.4155584304194,750.0,2003.4155584304194,QSDsan-BSM1
2023-01-06 00:00:00,1088.8718513286358,750.0,1838.8718513286358,QSDsan-BSM1
2023-01-06 01:00:00,1084.0387025179198,750.0,1834.0387025179198,QSDsan-BSM1
2023-01-06 02:00:00,1043.7558025260992,750.0,1800.0,QSDsan-BSM1
2023-01-06 03:00:00,1079.5040763455147,750.0,1829.5040763455147,QSDsan-BSM1
2023-01-06 04:00:00,1096.0456261114025,750.0,1846.0456261114025,QSDsan-BSM1
2023-01-06 05:00:00,1162.9937099794536,750.0,1912.9937099794536,QSDsan-BSM1
2023-01-06 06:00:00,1323.3228909028023,750.0,2073.322890902802,QSDsan-BSM1
2023-01-06 07:00:00,1324.735954740131,750.0,2074.735954740131,QSDsan-BSM1
2023-01-06 08:00:00,1402.7399657207238,750.0,2152.739965720724,QSDsan-BSM1
2023-01-06 09:00:00,1377.2984965804305,750.0,2127.2984965804308,QSDsan-BSM1
2023-01-06 10:00:00,1334.1055438020605,750.0,2084.1055438020603,QSDsan-BSM1
2023-01-06 11:00:00,1218.1971121339593,750.0,1968.1971121339593,QSDsan-BSM1
2023-01-06 12:00:00,1241.4075773132076,750.0,1991.4075773132076,QSDsan-BSM1
2023-01-06 13:00:00,1181.6820713688332,750.0,1931.6820713688332,QSDsan-BSM1
2023-01-06 14:00:00,1137.5638804279897,750.0,1887.5638804279897,QSDsan-BSM1
2023-01-06 15:00:00,1187.1740057976133,750.0,1937.1740057976133,QSDsan-BSM1
2023-01-06 16:00:00,1291.8428003846902,750.0,2041.8428003846902,QSDsan-BSM1
2023-01-06 17:00:00,1376.368034320947,750.0,2126.368034320947,QSDsan-BSM1
2023-01-06 18:00:00,1479.3926054223691,750.0,2229.3926054223693,QSDsan-BSM1
2023-01-06 19:00:00,1539.8525048041004,750.0,2289.8525048041,QSDsan-BSM1
2023-01-06 20:00:00,1418.580292075587,750.0,2168.580292075587,QSDsan-BSM1
2023-01-06 21:00:00,1311.2762360009763,750.0,2061.2762360009765,QSDsan-BSM1
2023-01-06 22:00:00,1213.2391925592733,750.0,1963.2391925592733,QSDsan-BSM1
2023-01-06 23:00:00,1274.069084918444,750.0,2024.069084918444,QSDsan-BSM1
2023-01-07 00:00:00,1097.6462365559596,750.0,1847.6462365559596,QSDsan-BSM1
2023-01-07 01:00:00,1060.5890149253498,750.0,1810.5890149253498,QSDsan-BSM1
2023-01-07 02:00:00,1010.7946287514673,750.0,1800.0,QSDsan-BSM1
2023-01-07 03:00:00,1019.8244430174932,750.0,1800.0,QSDsan-BSM1
2023-01-07 04:00:00,1105.6115797342632,750.0,1855.6115797342632,QSDsan-BSM1
2023-01-07 05:00:00,1155.3588324423424,750.0,1905.3588324423424,QSDsan-BSM1
2023-01-07 06:00:00,1258.8395801281035,750.0,2008.8395801281035,QSDsan-BSM1
2023-01-07 07:00:00,1331.2880284272208,750.0,2081.2880284272205,QSDsan-BSM1
2023-01-07 08:00:00,1361.7878780079752,750.0,2111.7878780079755,QSDsan-BSM1
2023-01-07 09:00:00,1395.3500330677984,750.0,2145.3500330677984,QSDsan-BSM1
2023-01-07 10:00:00,1347.9672953340753,750.0,2097.967295334075,QSDsan-BSM1
2023-01-07 11:00:00,1344.3785939657164,750.0,2094.3785939657164,QSDsan-BSM1
2023-01-07 12:00:00,1221.5915124749101,750.0,1971.5915124749101,QSDsan-BSM1
2023-01-07 13:00:00,1230.2516259059735,750.0,1980.2516259059735,QSDsan-BSM1
2023-01-07 14:00:00,1176.7971900088921,750.0,1926.7971900088921,QSDsan-BSM1
2023-01-07 15:00:00,1180.7820869179393,750.0,1930.7820869179393,QSDsan-BSM1
2023-01-07 16:00:00,1241.0962971549,750.0,1991.0962971549,QSDsan-BSM1
2023-01-07 17:00:00,1314.252453970029,750.0,2064.252453970029,QSDsan-BSM1
2023-01-07 18:00:00,1485.0983496235558,750.0,2235.098349623556,QSDsan-BSM1
2023-01-07 19:00:00,1390.8861394262872,750.0,2140.886139426287,QSDsan-BSM1
2023-01-07 20:00:00,1435.9804465788995,750.0,2185.9804465788993,QSDsan-BSM1
2023-01-07 21:00:00,1315.1616966008362,750.0,2065.161696600836,QSDsan-BSM1
2023-01-07 22:00:00,1336.1886753989816,750.0,2086.1886753989816,QSDsan-BSM1
2023-01-07 23:00:00,1279.1524176889234,750.0,2029.1524176889234,QSDsan-BSM1
2023-01-08 00:00:00,1124.2708774087528,750.0,1874.2708774087528,QSDsan-BSM1
2023-01-08 01:00:00,1075.92786091602,750.0,1825.92786091602,QSDsan-BSM1
2023-01-08 02:00:00,1009.4282307044556,750.0,1800.0,QSDsan-BSM1
2023-01-08 03:00:00,1043.6369667758242,750.0,1800.0,QSDsan-BSM1
2023-01-08 04:00:00,1045.123397264255,750.0,1800.0,QSDsan-BSM1
2023-01-08 05:00:00,1100.4314060513725,750.0,1850.4314060513725,QSDsan-BSM1
2023-01-08 06:00:00,1214.4844878419203,750.0,1964.4844878419203,QSDsan-BSM1
2023-01-08 07:00:00,1380.0701551202349,750.0,2130.0701551202346,QSDsan-BSM1
2023-01-08 08:00:00,1492.4097841772127,750.0,2242.4097841772127,QSDsan-BSM1
2023-01-08 09:00:00,1421.6683465129975,750.0,2171.6683465129972,QSDsan-BSM1
2023-01-08 10:00:00,1345.8180764713948,750.0,2095.8180764713948,QSDsan-BSM1
2023-01-08 11:00:00,1285.5142541229554,750.0,2035.5142541229554,QSDsan-BSM1
2023-01-08 12:00:00,1269.02153207317,750.0,2019.02153207317,QSDsan-BSM1
2023-01-08 13:00:00,1200.1098915374137,750.0,1950.1098915374137,QSDsan-BSM1
2023-01-08 14:00:00,1180.726391360092,750.0,1930.726391360092,QSDsan-BSM1
2023-01-08 15:00:00,1272.8362059312933,750.0,2022.8362059312933,QSDsan-BSM1
2023-01-08 16:00:00,1297.2730269997562,750.0,2047.2730269997562,QSDsan-BSM1
2023-01-08 17:00:00,1405.134488213525,750.0,2155.134488213525,QSDsan-BSM1
2023-01-08 18:00:00,1407.7503780274951,750.0,2157.750378027495,QSDsan-BSM1
2023-01-08 19:00:00,1375.2321243313988,750.0,2125.232124331399,QSDsan-BSM1
2023-01-08 20:00:00,1348.1767685385369,750.0,2098.1767685385366,QSDsan-BSM1
2023-01-08 21:00:00,1417.7612955711943,750.0,2167.7612955711943,QSDsan-BSM1
2023-01-08 22:00:00,1368.3005222082704,750.0,2118.30052220827,QSDsan-BSM1
2023-01-08 23:00:00,1256.9901561806328,750.0,2006.9901561806328,QSDsan-BSM1
2023-01-09 00:00:00,1115.6016866445552,750.0,1865.6016866445552,QSDsan-BSM1
2023-01-09 01:00:00,1136.3905134851132,750.0,1886.3905134851132,QSDsan-BSM1
2023-01-09 02:00:00,991.6977201926767,750.0,1800.0,QSDsan-BSM1
2023-01-09 03:00:00,990.3613931480741,750.0,1800.0,QSDsan-BSM1
2023-01-09 04:00:00,1089.4252421667666,750.0,1839.4252421667666,QSDsan-BSM1
2023-01-09 05:00:00,1134.0707910408223,750.0,1884.0707910408223,QSDsan-BSM1
2023-01-09 06:00:00,1265.836828629181,750.0,2015.836828629181,QSDsan-BSM1
2023-01-09 07:00:00,1367.10600651173,750.0,2117.10600651173,QSDsan-BSM1
2023-01-09 08:00:00,1443.2456838074775,750.0,2193.2456838074777,QSDsan-BSM1
2023-01-09 09:00:00,1472.0596681227894,750.0,2222.0596681227894,QSDsan-BSM1
2023-01-09 10:00:00,1354.6562367846016,750.0,2104.656236784602,QSDsan-BSM1
2023-01-09 11:00:00,1300.2814187171896,750.0,2050.28141871719,QSDsan-BSM1
2023-01-09 12:00:00,1135.1973289616517,750.0,1885.1973289616517,QSDsan-BSM1
2023-01-09 13:00:00,1189.7997649091467,750.0,1939.7997649091467,QSDsan-BSM1
2023-01-09 14:00:00,1163.8502044363515,750.0,1913.8502044363515,QSDsan-BSM1
2023-01-09 15:00:00,1180.2589865349125,750.0,1930.2589865349125,QSDsan-BSM1
2023-01-09 16:00:00,1245.4414322718405,750.0,1995.4414322718405,QSDsan-BSM1
2023-01-09 17:00:00,1330.80615872685,750.0,2080.8061587268503,QSDsan-BSM1
2023-01-09 18:00:00,1437.5436553516531,750.0,2187.543655351653,QSDsan-BSM1
2023-01-09 19:00:00,1371.6499954115968,750.0,2121.649995411597,QSDsan-BSM1
2023-01-09 20:00:00,1404.615811708031,750.0,2154.6158117080313,QSDsan-BSM1
2023-01-09 21:00:00,1332.8270351617693,750.0,2082.8270351617693,QSDsan-BSM1
2023-01-09 22:00:00,1286.698408626151,750.0,2036.698408626151,QSDsan-BSM1
2023-01-09 23:00:00,1304.7204530071467,750.0,2054.7204530071467,QSDsan-BSM1
2023-01-10 00:00:00,1152.866739982265,750.0,1902.866739982265,QSDsan-BSM1
2023-01-10 01:00:00,1131.8222581953858,750.0,1881.8222581953858,QSDsan-BSM1
2023-01-10 02:00:00,1030.1775937830607,750.0,1800.0,QSDsan-BSM1
2023-01-10 03:00:00,998.6874539690331,750.0,1800.0,QSDsan-BSM1
2023-01-10 04:00:00,1055.1262100602555,750.0,1805.1262100602555,QSDsan-BSM1
2023-01-10 05:00:00,1159.974721116013,750.0,1909.974721116013,QSDsan-BSM1
2023-01-10 06:00:00,1273.566915101337,750.0,2023.566915101337,QSDsan-BSM1
2023-01-10 07:00:00,1330.7697664047014,750.0,2080.7697664047014,QSDsan-BSM1
2023-01-10 08:00:00,1433.884343721644,750.0,2183.8843437216437,QSDsan-BSM1
2023-01-10 09:00:00,1425.4064720320414,750.0,2175.406472032041,QSDsan-BSM1
2023-01-10 10:00:00,1452.2251128031207,750.0,2202.2251128031207,QSDsan-BSM1
2023-01-10 11:00:00,1350.0630260463217,750.0,2100.0630260463217,QSDsan-BSM1
2023-01-10 12:00:00,1183.5189241175033,750.0,1933.5189241175033,QSDsan-BSM1
2023-01-10 13:00:00,1180.6883168632417,750.0,1930.6883168632417,QSDsan-BSM1
2023-01-10 14:00:00,1139.4790145904385,750.0,1889.4790145904385,QSDsan-BSM1
2023-01-10 15:00:00,1205.8319847996718,750.0,1955.8319847996718,QSDsan-BSM1
2023-01-10 16:00:00,1293.659308459663,750.0,2043.659308459663,QSDsan-BSM1
2023-01-10 17:00:00,1392.8960465134958,750.0,2142.896046513496,QSDsan-BSM1
2023-01-10 18:00:00,1372.2557219965963,750.0,2122.2557219965965,QSDsan-BSM1
2023-01-10 19:00:00,1399.0600579300258,750.0,2149.060057930026,QSDsan-BSM1
2023-01-10 20:00:00,1318.0114192958422,750.0,2068.011419295842,QSDsan-BSM1
2023-01-10 21:00:00,1346.1809103792723,750.0,2096.180910379272,QSDsan-BSM1
2023-01-10 22:00:00,1257.7833617095764,750.0,2007.7833617095764,QSDsan-BSM1
2023-01-10 23:00:00,1243.8943176501562,750.0,1993.8943176501562,QSDsan-BSM1
2023-01-11 00:00:00,1096.7006688607858,750.0,1846.7006688607858,QSDsan-BSM1
2023-01-11 01:00:00,1074.9685194682536,750.0,1824.9685194682536,QSDsan-BSM1
2023-01-11 02:00:00,966.4453112126921,750.0,1800.0,QSDsan-BSM1
2023-01-11 03:00:00,968.236211462451,750.0,1800.0,QSDsan-BSM1
2023-01-11 04:00:00,1149.6576829387934,750.0,1899.6576829387934,QSDsan-BSM1
2023-01-11 05:00:00,1099.21816946932,750.0,1849.21816946932,QSDsan-BSM1
2023-01-11 06:00:00,1223.1172630893443,750.0,1973.1172630893443,QSDsan-BSM1
2023-01-11 07:00:00,1448.1477314431004,750.0,2198.1477314431004,QSDsan-BSM1
2023-01-11 08:00:00,1547.014817798578,750.0,2297.014817798578,QSDsan-BSM1
2023-01-11 09:00:00,1369.9566991037732,750.0,2119.956699103773,QSDsan-BSM1
2023-01-11 10:00:00,1337.3134374453305,750.0,2087.3134374453302,QSDsan-BSM1
2023-01-11 11:00:00,1289.1394165027523,750.0,2039.1394165027523,QSDsan-BSM1
2023-01-11 12:00:00,1287.2625718933248,750.0,2037.2625718933248,QSDsan-BSM1
2023-01-11 13:00:00,1153.165630417865,750.0,1903.165630417865,QSDsan-BSM1
2023-01-11 14:00:00,1188.664075427985,750.0,1938.664075427985,QSDsan-BSM1
2023-01-11 15:00:00,1261.0242968142202,750.0,2011.0242968142202,QSDsan-BSM1
2023-01-11 16:00:00,1298.9160179866826,750.0,2048.9160179866826,QSDsan-BSM1
2023-01-11 17:00:00,1330.1302762175226,750.0,2080.130276217523,QSDsan-BSM1
2023-01-11 18:00:00,1396.602495929798,750.0,2146.602495929798,QSDsan-BSM1
2023-01-11 19:00:00,1370.7755333502255,750.0,2120.7755333502255,QSDsan-BSM1
2023-01-11 20:00:00,1394.91332034916,750.0,2144.91332034916,QSDsan-BSM1
2023-01-11 21:00:00,1342.5497364952053,750.0,2092.5497364952053,QSDsan-BSM1
2023-01-11 22:00:00,1310.0643656760415,750.0,2060.0643656760412,QSDsan-BSM1
2023-01-11 23:00:00,1243.3429633807882,750.0,1993.3429633807882,QSDsan-BSM1
2023-01-12 00:00:00,1151.0895245473707,750.0,1901.0895245473707,QSDsan-BSM1
2023-01-12 01:00:00,1119.6793154419738,750.0,1869.6793154419738,QSDsan-BSM1
2023-01-12 02:00:00,1043.386480794038,750.0,1800.0,QSDsan-BSM1
2023-01-12 03:00:00,1041.399202355225,750.0,1800.0,QSDsan-BSM1
2023-01-12 04:00:00,1067.0399707761433,750.0,1817.0399707761433,QSDsan-BSM1
2023-01-12 05:00:00,1151.1789109965619,750.0,1901.1789109965619,QSDsan-BSM1
2023-01-12 06:00:00,1238.6333547206036,750.0,1988.6333547206036,QSDsan-BSM1
2023-01-12 07:00:00,1387.8810401324567,750.0,2137.8810401324567,QSDsan-BSM1
2023-01-12 08:00:00,1427.493211436194,750.0,2177.493211436194,QSDsan-BSM1
2023-01-12 09:00:00,1501.1130417045365,750.0,2251.1130417045365,QSDsan-BSM1
2023-01-12 10:00:00,1415.5186165821215,750.0,2165.5186165821215,QSDsan-BSM1
2023-01-12 11:00:00,1291.4214431076405,750.0,2041.4214431076405,QSDsan-BSM1
2023-01-12 12:00:00,1188.0798104586158,750.0,1938.0798104586158,QSDsan-BSM1
2023-01-12 13:00:00,1148.6206935960265,750.0,1898.6206935960265,QSDsan-BSM1
2023-01-12 14:00:00,1246.6004813150278,750.0,1996.6004813150278,QSDsan-BSM1
2023-01-12 15:00:00,1240.932923770637,750.0,1990.932923770637,QSDsan-BSM1
2023-01-12 16:00:00,1301.243917883959,750.0,2051.243917883959,QSDsan-BSM1
2023-01-12 17:00:00,1275.9313565499572,750.0,2025.9313565499572,QSDsan-BSM1
2023-01-12 18:00:00,1439.6139510032149,750.0,2189.613951003215,QSDsan-BSM1
2023-01-12 19:00:00,1444.5187064779636,750.0,2194.518706477964,QSDsan-BSM1
2023-01-12 20:00:00,1360.5850342854396,750.0,2110.5850342854396,QSDsan-BSM1
2023-01-12 21:00:00,1334.8857334782074,750.0,2084.8857334782074,QSDsan-BSM1
2023-01-12 22:00:00,1311.846768836913,750.0,2061.846768836913,QSDsan-BSM1
2023-01-12 23:00:00,1268.161140629178,750.0,2018.161140629178,QSDsan-BSM1
2023-01-13 00:00:00,1121.0137918449918,750.0,1871.0137918449918,QSDsan-BSM1
2023-01-13 01:00:00,1075.4816585370147,750.0,1825.4816585370147,QSDsan-BSM1
2023-01-13 02:00:00,1027.5231853535936,750.0,1800.0,QSDsan-BSM1
2023-01-13 03:00:00,1033.860311377589,750.0,1800.0,QSDsan-BSM1
2023-01-13 04:00:00,1124.2179906806325,750.0,1874.2179906806325,QSDsan-BSM1
2023-01-13 05:00:00,1048.9897630407932,750.0,1800.0,QSDsan-BSM1
2023-01-13 06:00:00,1258.5507894551351,750.0,2008.5507894551351,QSDsan-BSM1
2023-01-13 07:00:00,1382.8558612143797,750.0,2132.8558612143797,QSDsan-BSM1
2023-01-13 08:00:00,1443.8219754180836,750.0,2193.8219754180836,QSDsan-BSM1
2023-01-13 09:00:00,1403.1014228471458,750.0,2153.101422847146,QSDsan-BSM1
2023-01-13 10:00:00,1282.8801939840866,750.0,2032.8801939840866,QSDsan-BSM1
2023-01-13 11:00:00,1289.6400693258174,750.0,2039.6400693258174,QSDsan-BSM1
2023-01-13 12:00:00,1288.2048204575033,750.0,2038.2048204575033,QSDsan-BSM1
2023-01-13 13:00:00,1132.2607704734778,750.0,1882.2607704734778,QSDsan-BSM1
2023-01-13 14:00:00,1234.0083948811532,750.0,1984.0083948811532,QSDsan-BSM1
2023-01-13 15:00:00,1217.7955935743746,750.0,1967.7955935743746,QSDsan-BSM1
2023-01-13 16:00:00,1280.120402748021,750.0,2030.120402748021,QSDsan-BSM1
2023-01-13 17:00:00,1304.1606326333222,750.0,2054.160632633322,QSDsan-BSM1
2023-01-13 18:00:00,1389.723654067863,750.0,2139.723654067863,QSDsan-BSM1
2023-01-13 19:00:00,1478.9391120542475,750.0,2228.9391120542477,QSDsan-BSM1
